scenario,n_ann,minority,delta,rep,method,stat,pvalue,detected
polarization,20,0.5,1.0,14,Krippendorff alpha (pooled),0.034384237576837506,nan,0
polarization,20,0.5,1.0,14,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,15,apunim (fixed binning),0.13370453904708193,2.5816580132520316e-09,1
polarization,20,0.5,1.0,15,Krippendorff delta-alpha,0.016457759616162915,0.004975124378109453,1
polarization,20,0.5,1.0,15,Krippendorff alpha (pooled),0.027144331952257073,nan,0
polarization,20,0.5,1.0,15,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,16,apunim (fixed binning),0.08170775702044249,1.0764484651747914e-05,1
polarization,20,0.5,1.0,16,Krippendorff delta-alpha,0.017582798399091715,0.004975124378109453,1
polarization,20,0.5,1.0,16,Krippendorff alpha (pooled),0.03548252548790809,nan,0
polarization,20,0.5,1.0,16,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,17,apunim (fixed binning),0.12351699793038615,6.577373037913108e-13,1
polarization,20,0.5,1.0,17,Krippendorff delta-alpha,0.016861554389457023,0.004975124378109453,1
polarization,20,0.5,1.0,17,Krippendorff alpha (pooled),0.03244587217435457,nan,0
polarization,20,0.5,1.0,17,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,18,apunim (fixed binning),0.12202544359107435,8.3187151415888e-12,1
polarization,20,0.5,1.0,18,Krippendorff delta-alpha,0.020380505752719935,0.004975124378109453,1
polarization,20,0.5,1.0,18,Krippendorff alpha (pooled),0.03413500490747401,nan,0
polarization,20,0.5,1.0,18,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,19,apunim (fixed binning),0.14528148839194152,4.6440020090270595e-12,1
polarization,20,0.5,1.0,19,Krippendorff delta-alpha,0.00518731620164975,0.014925373134328358,1
polarization,20,0.5,1.0,19,Krippendorff alpha (pooled),0.024031035179467142,nan,0
polarization,20,0.5,1.0,19,aposteriori unimodality (2024),0.009009009009009009,0.16831683168316833,0
polarization,20,0.5,1.0,20,apunim (fixed binning),0.14958464157868848,2.73691877073361e-15,1
polarization,20,0.5,1.0,20,Krippendorff delta-alpha,0.012457750098367693,0.004975124378109453,1
polarization,20,0.5,1.0,20,Krippendorff alpha (pooled),0.041506962380719936,nan,0
polarization,20,0.5,1.0,20,aposteriori unimodality (2024),0.007874015748031496,0.2376237623762376,0
polarization,20,0.5,1.0,21,apunim (fixed binning),0.11239143806253954,9.53464711959415e-12,1
polarization,20,0.5,1.0,21,Krippendorff delta-alpha,0.010921038014543749,0.004975124378109453,1
polarization,20,0.5,1.0,21,Krippendorff alpha (pooled),0.03134956722187121,nan,0
polarization,20,0.5,1.0,21,aposteriori unimodality (2024),0.008403361344537815,0.3069306930693069,0
polarization,20,0.5,1.0,22,apunim (fixed binning),0.14651156355989586,3.0587734112578126e-13,1
polarization,20,0.5,1.0,22,Krippendorff delta-alpha,0.014356346061280445,0.004975124378109453,1
polarization,20,0.5,1.0,22,Krippendorff alpha (pooled),0.03752612932827659,nan,0
polarization,20,0.5,1.0,22,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,23,apunim (fixed binning),0.13477477797723786,1.5052582600517326e-16,1
polarization,20,0.5,1.0,23,Krippendorff delta-alpha,0.01922494986465434,0.004975124378109453,1
polarization,20,0.5,1.0,23,Krippendorff alpha (pooled),0.031734673205701,nan,0
polarization,20,0.5,1.0,23,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,24,apunim (fixed binning),0.1687154409728234,2.9998422790879154e-17,1
polarization,20,0.5,1.0,24,Krippendorff delta-alpha,0.020328644466045376,0.004975124378109453,1
polarization,20,0.5,1.0,24,Krippendorff alpha (pooled),0.03718039646770166,nan,0
polarization,20,0.5,1.0,24,aposteriori unimodality (2024),0.007936507936507936,0.31683168316831684,0
polarization,20,0.5,1.0,25,apunim (fixed binning),0.11079999860641172,1.6593588548219678e-11,1
polarization,20,0.5,1.0,25,Krippendorff delta-alpha,0.011473189883849877,0.004975124378109453,1
polarization,20,0.5,1.0,25,Krippendorff alpha (pooled),0.025709841253868326,nan,0
polarization,20,0.5,1.0,25,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,26,apunim (fixed binning),0.1105352780039979,5.641961043848087e-09,1
polarization,20,0.5,1.0,26,Krippendorff delta-alpha,0.022115356463234315,0.004975124378109453,1
polarization,20,0.5,1.0,26,Krippendorff alpha (pooled),0.04460024733116752,nan,0
polarization,20,0.5,1.0,26,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,27,apunim (fixed binning),0.14243983590717274,5.527554589288878e-11,1
polarization,20,0.5,1.0,27,Krippendorff delta-alpha,0.02271621476361707,0.004975124378109453,1
polarization,20,0.5,1.0,27,Krippendorff alpha (pooled),0.03886763422691453,nan,0
polarization,20,0.5,1.0,27,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,28,apunim (fixed binning),0.1678791294155675,6.243823611064876e-16,1
polarization,20,0.5,1.0,28,Krippendorff delta-alpha,0.020589862941423176,0.004975124378109453,1
polarization,20,0.5,1.0,28,Krippendorff alpha (pooled),0.032889988130851644,nan,0
polarization,20,0.5,1.0,28,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,29,apunim (fixed binning),0.1421971060549613,7.172651818819402e-13,1
polarization,20,0.5,1.0,29,Krippendorff delta-alpha,0.013885884045857722,0.004975124378109453,1
polarization,20,0.5,1.0,29,Krippendorff alpha (pooled),0.035332506212131576,nan,0
polarization,20,0.5,1.0,29,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,30,apunim (fixed binning),0.11675538466815724,5.597381068951392e-12,1
polarization,20,0.5,1.0,30,Krippendorff delta-alpha,0.012421203009778448,0.004975124378109453,1
polarization,20,0.5,1.0,30,Krippendorff alpha (pooled),0.03867340184771939,nan,0
polarization,20,0.5,1.0,30,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,31,apunim (fixed binning),0.12585744260484244,1.3592756495438095e-13,1
polarization,20,0.5,1.0,31,Krippendorff delta-alpha,0.007525701836622156,0.004975124378109453,1
polarization,20,0.5,1.0,31,Krippendorff alpha (pooled),0.030595208743438684,nan,0
polarization,20,0.5,1.0,31,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,32,apunim (fixed binning),0.08296207346112364,3.5459889484782705e-06,1
polarization,20,0.5,1.0,32,Krippendorff delta-alpha,0.006063744338754284,0.009950248756218905,1
polarization,20,0.5,1.0,32,Krippendorff alpha (pooled),0.030046425500512175,nan,0
polarization,20,0.5,1.0,32,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,33,apunim (fixed binning),0.18369210936913827,7.921116939943449e-26,1
polarization,20,0.5,1.0,33,Krippendorff delta-alpha,0.018819761997469153,0.004975124378109453,1
polarization,20,0.5,1.0,33,Krippendorff alpha (pooled),0.03587147499348986,nan,0
polarization,20,0.5,1.0,33,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,34,apunim (fixed binning),0.09912995769334344,4.549912105060534e-08,1
polarization,20,0.5,1.0,34,Krippendorff delta-alpha,0.021083882468792003,0.004975124378109453,1
polarization,20,0.5,1.0,34,Krippendorff alpha (pooled),0.027370302384247203,nan,0
polarization,20,0.5,1.0,34,aposteriori unimodality (2024),0.00819672131147541,0.22772277227722773,0
polarization,20,0.5,1.0,35,apunim (fixed binning),0.13436748997388243,2.820377094261765e-16,1
polarization,20,0.5,1.0,35,Krippendorff delta-alpha,0.017479475046579096,0.004975124378109453,1
polarization,20,0.5,1.0,35,Krippendorff alpha (pooled),0.0361663230067204,nan,0
polarization,20,0.5,1.0,35,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,36,apunim (fixed binning),0.09912847412087945,1.567476202842948e-12,1
polarization,20,0.5,1.0,36,Krippendorff delta-alpha,0.00733280998426783,0.004975124378109453,1
polarization,20,0.5,1.0,36,Krippendorff alpha (pooled),0.02914288711868729,nan,0
polarization,20,0.5,1.0,36,aposteriori unimodality (2024),0.008130081300813009,0.19801980198019803,0
polarization,20,0.5,1.0,37,apunim (fixed binning),0.11108456949769975,4.55182051289383e-12,1
polarization,20,0.5,1.0,37,Krippendorff delta-alpha,0.014791639307721594,0.004975124378109453,1
polarization,20,0.5,1.0,37,Krippendorff alpha (pooled),0.02570837616781818,nan,0
polarization,20,0.5,1.0,37,aposteriori unimodality (2024),0.0078125,0.10891089108910891,0
polarization,20,0.5,1.0,38,apunim (fixed binning),0.09941150605251707,2.6567458256493545e-10,1
polarization,20,0.5,1.0,38,Krippendorff delta-alpha,0.012267227285810256,0.004975124378109453,1
polarization,20,0.5,1.0,38,Krippendorff alpha (pooled),0.04287445809456769,nan,0
polarization,20,0.5,1.0,38,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.0,39,apunim (fixed binning),0.13365819100565351,2.067586668887338e-18,1
polarization,20,0.5,1.0,39,Krippendorff delta-alpha,0.011474642652293032,0.004975124378109453,1
polarization,20,0.5,1.0,39,Krippendorff alpha (pooled),0.03183273366877981,nan,0
polarization,20,0.5,1.0,39,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,0,apunim (fixed binning),0.26210558209111495,1.3943110970840386e-35,1
polarization,20,0.5,1.5,0,Krippendorff delta-alpha,0.02988798975479623,0.009950248756218905,1
polarization,20,0.5,1.5,0,Krippendorff alpha (pooled),0.023454912708118725,nan,0
polarization,20,0.5,1.5,0,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,1,apunim (fixed binning),0.2270432263766075,2.1524480370331306e-37,1
polarization,20,0.5,1.5,1,Krippendorff delta-alpha,0.02635264411111987,0.004975124378109453,1
polarization,20,0.5,1.5,1,Krippendorff alpha (pooled),0.023748889370753923,nan,0
polarization,20,0.5,1.5,1,aposteriori unimodality (2024),0.00684931506849315,0.24752475247524752,0
polarization,20,0.5,1.5,2,apunim (fixed binning),0.21231251718274302,2.550481093685231e-34,1
polarization,20,0.5,1.5,2,Krippendorff delta-alpha,0.02976880866104059,0.004975124378109453,1
polarization,20,0.5,1.5,2,Krippendorff alpha (pooled),0.013736071154025531,nan,0
polarization,20,0.5,1.5,2,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,3,apunim (fixed binning),0.16950310914839023,9.813169389532775e-26,1
polarization,20,0.5,1.5,3,Krippendorff delta-alpha,0.020624051295331514,0.004975124378109453,1
polarization,20,0.5,1.5,3,Krippendorff alpha (pooled),0.010586235324436144,nan,0
polarization,20,0.5,1.5,3,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,4,apunim (fixed binning),0.18767718409378603,1.385989177083627e-23,1
polarization,20,0.5,1.5,4,Krippendorff delta-alpha,0.026624835367270172,0.004975124378109453,1
polarization,20,0.5,1.5,4,Krippendorff alpha (pooled),0.01716461458681373,nan,0
polarization,20,0.5,1.5,4,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,5,apunim (fixed binning),0.21448570081166002,2.317595182362203e-30,1
polarization,20,0.5,1.5,5,Krippendorff delta-alpha,0.021399989549930387,0.004975124378109453,1
polarization,20,0.5,1.5,5,Krippendorff alpha (pooled),0.017974783519557613,nan,0
polarization,20,0.5,1.5,5,aposteriori unimodality (2024),0.006944444444444444,0.25742574257425743,0
polarization,20,0.5,1.5,6,apunim (fixed binning),0.1616122330997232,2.7089996118573857e-23,1
polarization,20,0.5,1.5,6,Krippendorff delta-alpha,0.030117689922706248,0.004975124378109453,1
polarization,20,0.5,1.5,6,Krippendorff alpha (pooled),0.01481713431620224,nan,0
polarization,20,0.5,1.5,6,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,7,apunim (fixed binning),0.2493817969687915,4.3975438717674375e-43,1
polarization,20,0.5,1.5,7,Krippendorff delta-alpha,0.03018408071085471,0.004975124378109453,1
polarization,20,0.5,1.5,7,Krippendorff alpha (pooled),0.018842397049523174,nan,0
polarization,20,0.5,1.5,7,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,8,apunim (fixed binning),0.21375286852616274,2.0521105178503288e-28,1
polarization,20,0.5,1.5,8,Krippendorff delta-alpha,0.036682039703914204,0.004975124378109453,1
polarization,20,0.5,1.5,8,Krippendorff alpha (pooled),0.024991864501143435,nan,0
polarization,20,0.5,1.5,8,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,9,apunim (fixed binning),0.17473310000354766,1.881755156629979e-20,1
polarization,20,0.5,1.5,9,Krippendorff delta-alpha,0.029415521991570714,0.004975124378109453,1
polarization,20,0.5,1.5,9,Krippendorff alpha (pooled),0.031801262443097666,nan,0
polarization,20,0.5,1.5,9,aposteriori unimodality (2024),0.0072992700729927005,0.19801980198019803,0
polarization,20,0.5,1.5,10,apunim (fixed binning),0.20005332715741062,1.9381472509975076e-23,1
polarization,20,0.5,1.5,10,Krippendorff delta-alpha,0.02498471210069403,0.004975124378109453,1
polarization,20,0.5,1.5,10,Krippendorff alpha (pooled),0.022767761510482987,nan,0
polarization,20,0.5,1.5,10,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,11,apunim (fixed binning),0.22033514999038406,1.378485215717045e-24,1
polarization,20,0.5,1.5,11,Krippendorff delta-alpha,0.027830332513342604,0.004975124378109453,1
polarization,20,0.5,1.5,11,Krippendorff alpha (pooled),0.013718193570764647,nan,0
polarization,20,0.5,1.5,11,aposteriori unimodality (2024),0.007462686567164179,0.12871287128712872,0
polarization,20,0.5,1.5,12,apunim (fixed binning),0.17994643300904742,2.0524148161336002e-20,1
polarization,20,0.5,1.5,12,Krippendorff delta-alpha,0.02954711315108227,0.004975124378109453,1
polarization,20,0.5,1.5,12,Krippendorff alpha (pooled),0.010650764189563566,nan,0
polarization,20,0.5,1.5,12,aposteriori unimodality (2024),0.007194244604316547,0.12871287128712872,0
polarization,20,0.5,1.5,13,apunim (fixed binning),0.1985173590727878,2.840421999070137e-23,1
polarization,20,0.5,1.5,13,Krippendorff delta-alpha,0.027947836412678784,0.004975124378109453,1
polarization,20,0.5,1.5,13,Krippendorff alpha (pooled),0.012957107732800233,nan,0
polarization,20,0.5,1.5,13,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,14,apunim (fixed binning),0.19533983800038537,5.961591741087413e-24,1
polarization,20,0.5,1.5,14,Krippendorff delta-alpha,0.018599723566276483,0.004975124378109453,1
polarization,20,0.5,1.5,14,Krippendorff alpha (pooled),0.028736608841863576,nan,0
polarization,20,0.5,1.5,14,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,15,apunim (fixed binning),0.228682979312809,1.9542033764090474e-33,1
polarization,20,0.5,1.5,15,Krippendorff delta-alpha,0.029261347477625543,0.004975124378109453,1
polarization,20,0.5,1.5,15,Krippendorff alpha (pooled),0.004693491528202198,nan,0
polarization,20,0.5,1.5,15,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,16,apunim (fixed binning),0.1979332921471586,9.18848940828373e-28,1
polarization,20,0.5,1.5,16,Krippendorff delta-alpha,0.02449936585503998,0.004975124378109453,1
polarization,20,0.5,1.5,16,Krippendorff alpha (pooled),0.022042024451836006,nan,0
polarization,20,0.5,1.5,16,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,17,apunim (fixed binning),0.19537063439322044,4.155218477409971e-31,1
polarization,20,0.5,1.5,17,Krippendorff delta-alpha,0.022264862064364066,0.004975124378109453,1
polarization,20,0.5,1.5,17,Krippendorff alpha (pooled),0.024187765923787685,nan,0
polarization,20,0.5,1.5,17,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,18,apunim (fixed binning),0.24060090874115495,8.05101979590173e-33,1
polarization,20,0.5,1.5,18,Krippendorff delta-alpha,0.02578380452763207,0.004975124378109453,1
polarization,20,0.5,1.5,18,Krippendorff alpha (pooled),0.013698099679981923,nan,0
polarization,20,0.5,1.5,18,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,19,apunim (fixed binning),0.17882839785858717,3.4127979505129205e-29,1
polarization,20,0.5,1.5,19,Krippendorff delta-alpha,0.024205680871369928,0.004975124378109453,1
polarization,20,0.5,1.5,19,Krippendorff alpha (pooled),0.020601499598606132,nan,0
polarization,20,0.5,1.5,19,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,20,apunim (fixed binning),0.21869734496519902,2.0886547029491042e-23,1
polarization,20,0.5,1.5,20,Krippendorff delta-alpha,0.02714466905792101,0.004975124378109453,1
polarization,20,0.5,1.5,20,Krippendorff alpha (pooled),0.017121801025009264,nan,0
polarization,20,0.5,1.5,20,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,21,apunim (fixed binning),0.18122749517871234,5.944109682534714e-24,1
polarization,20,0.5,1.5,21,Krippendorff delta-alpha,0.013654629525966744,0.004975124378109453,1
polarization,20,0.5,1.5,21,Krippendorff alpha (pooled),0.014812483025889667,nan,0
polarization,20,0.5,1.5,21,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,22,apunim (fixed binning),0.22620334655252933,5.714818686240538e-30,1
polarization,20,0.5,1.5,22,Krippendorff delta-alpha,0.029216267390598183,0.004975124378109453,1
polarization,20,0.5,1.5,22,Krippendorff alpha (pooled),0.009253458812288118,nan,0
polarization,20,0.5,1.5,22,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,23,apunim (fixed binning),0.1716134618804265,2.0342070798562302e-24,1
polarization,20,0.5,1.5,23,Krippendorff delta-alpha,0.02658545991279393,0.004975124378109453,1
polarization,20,0.5,1.5,23,Krippendorff alpha (pooled),0.028628885754368394,nan,0
polarization,20,0.5,1.5,23,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,24,apunim (fixed binning),0.21625544043565065,4.233073011152263e-31,1
polarization,20,0.5,1.5,24,Krippendorff delta-alpha,0.03200280213390938,0.004975124378109453,1
polarization,20,0.5,1.5,24,Krippendorff alpha (pooled),0.01626961477273059,nan,0
polarization,20,0.5,1.5,24,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,25,apunim (fixed binning),0.20953662099971496,2.0000816244522898e-22,1
polarization,20,0.5,1.5,25,Krippendorff delta-alpha,0.02700631568611589,0.004975124378109453,1
polarization,20,0.5,1.5,25,Krippendorff alpha (pooled),0.01956313510900498,nan,0
polarization,20,0.5,1.5,25,aposteriori unimodality (2024),0.007194244604316547,0.19801980198019803,0
polarization,20,0.5,1.5,26,apunim (fixed binning),0.21559934618509102,9.462397118234591e-34,1
polarization,20,0.5,1.5,26,Krippendorff delta-alpha,0.030637992874973874,0.004975124378109453,1
polarization,20,0.5,1.5,26,Krippendorff alpha (pooled),0.024098821967837525,nan,0
polarization,20,0.5,1.5,26,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,27,apunim (fixed binning),0.22506123040756426,2.5045356792946146e-28,1
polarization,20,0.5,1.5,27,Krippendorff delta-alpha,0.030346276694411867,0.004975124378109453,1
polarization,20,0.5,1.5,27,Krippendorff alpha (pooled),0.018747591042460376,nan,0
polarization,20,0.5,1.5,27,aposteriori unimodality (2024),0.0,1.0,0
polarization,20,0.5,1.5,28,apunim (fixed binning),0.24519115643341968,2.7669603800889406e-35,1
polarization,20,0.5,1.5,28,Krippendorff delta-alpha,0.03268714622621777,0.004975124378109453,1
polarization,20,0.5,1.5,28,Krippendorff alpha (pooled),0.026739907159695875,nan,0
polarization,20,0.5,1.5,28,aposteriori unimodality (2024),0.0,1.0,0
